Unit	F	f_feminin	score_feminin	f_manuel	score_manuel	f_masculin	score_masculin
不高	3	1	-0.1515	0	-0.5183	2	0.6344
高徒	3	1	-0.1515	1	0.1569	1	0.1706
谢过	3	1	-0.1515	1	0.1569	1	0.1706
懒洋洋	3	1	-0.1515	0	-0.5183	2	0.6344
垂	3	2	0.531	0	-0.5183	1	0.1706
一一	3	1	-0.1515	1	0.1569	1	0.1706
冷	3	2	0.531	0	-0.5183	1	0.1706
冷一笑	3	2	0.531	0	-0.5183	1	0.1706
停住	3	2	0.531	0	-0.5183	1	0.1706
安宁	3	1	-0.1515	0	-0.5183	2	0.6344
万望	3	1	-0.1515	1	0.1569	1	0.1706
几盏	3	1	-0.1515	0	-0.5183	2	0.6344
细细	3	1	-0.1515	0	-0.5183	2	0.6344
一层	3	2	0.531	0	-0.5183	1	0.1706
一早	3	1	-0.1515	0	-0.5183	2	0.6344
离去	3	2	0.531	0	-0.5183	1	0.1706
夜风	3	1	-0.1515	0	-0.5183	2	0.6344
铿锵	3	1	-0.1515	0	-0.5183	2	0.6344
懒散	3	1	-0.1515	0	-0.5183	2	0.6344
无影无踪	3	1	-0.1515	1	0.1569	1	0.1706
休想	3	1	-0.1515	0	-0.5183	2	0.6344
坚硬	3	1	-0.1515	0	-0.5183	2	0.6344
皮肉	3	2	0.531	0	-0.5183	1	0.1706
来回	3	2	0.531	0	-0.5183	1	0.1706
拿下	3	2	0.531	0	-0.5183	1	0.1706
眼前	3	1	-0.1515	0	-0.5183	2	0.6344
汗	3	1	-0.1515	0	-0.5183	2	0.6344
数棒击	3	1	-0.1515	0	-0.5183	2	0.6344
盘算	3	1	-0.1515	0	-0.5183	2	0.6344
令其	3	1	-0.1515	0	-0.5183	2	0.6344
计较	3	1	-0.1515	1	0.1569	1	0.1706
神通	3	1	-0.1515	1	0.1569	1	0.1706
竟是	3	2	0.531	0	-0.5183	1	0.1706
大公鸡	3	1	-0.1515	1	0.1569	1	0.1706
动弹不得	3	1	-0.1515	0	-0.5183	2	0.6344
趁势	3	1	-0.1515	0	-0.5183	2	0.6344
结束	3	1	-0.1515	1	0.1569	1	0.1706
亲自	3	2	0.531	0	-0.5183	1	0.1706
此番	3	1	-0.1515	0	-0.5183	2	0.6344
令人	3	1	-0.1515	0	-0.5183	2	0.6344
城中	3	1	-0.1515	1	0.1569	1	0.1706
绝	3	1	-0.1515	1	0.1569	1	0.1706
城门	3	1	-0.1515	1	0.1569	1	0.1706
诚恳	3	1	-0.1515	0	-0.5183	2	0.6344
轻声	3	1	-0.1515	0	-0.5183	2	0.6344
眼角	3	1	-0.1515	0	-0.5183	2	0.6344
树叶	3	2	0.531	0	-0.5183	1	0.1706
换	3	1	-0.1515	0	-0.5183	2	0.6344
发出	3	1	-0.1515	0	-0.5183	2	0.6344
踏	3	1	-0.1515	1	0.1569	1	0.1706
不停	3	2	0.531	0	-0.5183	1	0.1706
失迎	3	1	-0.1515	2	0.5979	0	-0.4884
两扇	3	1	-0.1515	2	0.5979	0	-0.4884
冷气	3	1	-0.1515	1	0.1569	1	0.1706
地问	3	1	-0.1515	1	0.1569	1	0.1706
怠慢	3	1	-0.1515	2	0.5979	0	-0.4884
双手	3	2	0.531	0	-0.5183	1	0.1706
遇见	3	1	-0.1515	2	0.5979	0	-0.4884
意	3	1	-0.1515	2	0.5979	0	-0.4884
绳索	3	3	1.3339	0	-0.5183	0	-0.4884
肉	3	1	-0.1515	2	0.5979	0	-0.4884
工夫	3	1	-0.1515	2	0.5979	0	-0.4884
何用	3	1	-0.1515	2	0.5979	0	-0.4884
捆	3	1	-0.1515	2	0.5979	0	-0.4884
柱子	3	2	0.531	1	0.1569	0	-0.4884
降	3	1	-0.1515	1	0.1569	1	0.1706
小妖	3	1	-0.1515	0	-0.5183	2	0.6344
手腕	3	3	1.3339	0	-0.5183	0	-0.4884
咬着牙	3	1	-0.1515	1	0.1569	1	0.1706
旧部	3	3	1.3339	0	-0.5183	0	-0.4884
报仇	3	1	-0.1515	2	0.5979	0	-0.4884
是不是	3	1	-0.1515	1	0.1569	1	0.1706
以后	3	1	-0.1515	2	0.5979	0	-0.4884
没想到	3	1	-0.1515	1	0.1569	1	0.1706
一边	3	1	-0.1515	2	0.5979	0	-0.4884
岂	3	1	-0.1515	2	0.5979	0	-0.4884
吹	3	1	-0.1515	2	0.5979	0	-0.4884
世上	3	1	-0.1515	2	0.5979	0	-0.4884
没处	3	0	-0.5799	3	1.4517	0	-0.4884
跳上	3	0	-0.5799	3	1.4517	0	-0.4884
耙子	3	0	-0.5799	3	1.4517	0	-0.4884
我来	3	0	-0.5799	3	1.4517	0	-0.4884
连忙	3	0	-0.5799	3	1.4517	0	-0.4884
叫做	3	0	-0.5799	3	1.4517	0	-0.4884
看经	3	0	-0.5799	3	1.4517	0	-0.4884
好善	3	0	-0.5799	3	1.4517	0	-0.4884
只生	3	0	-0.5799	3	1.4517	0	-0.4884
云	3	0	-0.5799	3	1.4517	0	-0.4884
老和尚	3	0	-0.5799	2	0.5979	1	0.1706
不容分说	3	0	-0.5799	3	1.4517	0	-0.4884
认出	3	0	-0.5799	3	1.4517	0	-0.4884
用手	3	0	-0.5799	3	1.4517	0	-0.4884
地下	3	0	-0.5799	3	1.4517	0	-0.4884
战战兢兢	3	0	-0.5799	3	1.4517	0	-0.4884
故意	3	0	-0.5799	3	1.4517	0	-0.4884
咒儿	3	0	-0.5799	3	1.4517	0	-0.4884
头疼	3	0	-0.5799	3	1.4517	0	-0.4884
行凶	3	0	-0.5799	3	1.4517	0	-0.4884
有所	3	0	-0.5799	3	1.4517	0	-0.4884
上马	3	0	-0.5799	3	1.4517	0	-0.4884
花果山	3	0	-0.5799	3	1.4517	0	-0.4884
手下	3	0	-0.5799	3	1.4517	0	-0.4884
勒	3	0	-0.5799	2	0.5979	1	0.1706
算	3	0	-0.5799	1	0.1569	2	0.6344
可怜	3	0	-0.5799	3	1.4517	0	-0.4884
那唐僧	3	0	-0.5799	3	1.4517	0	-0.4884
害	3	0	-0.5799	2	0.5979	1	0.1706
时节	3	0	-0.5799	3	1.4517	0	-0.4884
烦	3	0	-0.5799	3	1.4517	0	-0.4884
一张	3	0	-0.5799	2	0.5979	1	0.1706
贬书	3	0	-0.5799	3	1.4517	0	-0.4884
递给	3	0	-0.5799	2	0.5979	1	0.1706
毫毛	3	0	-0.5799	3	1.4517	0	-0.4884
向西	3	0	-0.5799	1	0.1569	2	0.6344
一定	3	0	-0.5799	3	1.4517	0	-0.4884
前边	3	0	-0.5799	3	1.4517	0	-0.4884
迎	3	0	-0.5799	3	1.4517	0	-0.4884
古人云	3	0	-0.5799	3	1.4517	0	-0.4884
那婆子	3	0	-0.5799	3	1.4517	0	-0.4884
解了	3	0	-0.5799	3	1.4517	0	-0.4884
落胎	3	0	-0.5799	3	1.4517	0	-0.4884
水来	3	0	-0.5799	3	1.4517	0	-0.4884
倚	3	0	-0.5799	3	1.4517	0	-0.4884
礼物	3	0	-0.5799	3	1.4517	0	-0.4884
跳出	3	0	-0.5799	3	1.4517	0	-0.4884
哪里话	3	0	-0.5799	3	1.4517	0	-0.4884
认识	3	0	-0.5799	3	1.4517	0	-0.4884
不少	3	0	-0.5799	2	0.5979	1	0.1706
解救	3	0	-0.5799	3	1.4517	0	-0.4884
逗	3	0	-0.5799	3	1.4517	0	-0.4884
哼哼	3	0	-0.5799	3	1.4517	0	-0.4884
之计	3	0	-0.5799	3	1.4517	0	-0.4884
处	3	0	-0.5799	2	0.5979	1	0.1706
洗洗	3	0	-0.5799	3	1.4517	0	-0.4884
甚	3	0	-0.5799	3	1.4517	0	-0.4884
阳驿	3	0	-0.5799	3	1.4517	0	-0.4884
猪悟能	3	0	-0.5799	3	1.4517	0	-0.4884
沙悟净	3	0	-0.5799	3	1.4517	0	-0.4884
通关	3	0	-0.5799	3	1.4517	0	-0.4884
寡人	3	0	-0.5799	3	1.4517	0	-0.4884
之喜	3	0	-0.5799	3	1.4517	0	-0.4884
兆	3	0	-0.5799	3	1.4517	0	-0.4884
下降	3	0	-0.5799	3	1.4517	0	-0.4884
十分	3	0	-0.5799	3	1.4517	0	-0.4884
男儿	3	0	-0.5799	3	1.4517	0	-0.4884
求亲	3	0	-0.5799	3	1.4517	0	-0.4884
知	3	0	-0.5799	3	1.4517	0	-0.4884
为夫	3	0	-0.5799	3	1.4517	0	-0.4884
爱	3	0	-0.5799	3	1.4517	0	-0.4884
筵席	3	0	-0.5799	3	1.4517	0	-0.4884
杀	3	0	-0.5799	3	1.4517	0	-0.4884
遇	3	0	-0.5799	3	1.4517	0	-0.4884
君臣	3	0	-0.5799	3	1.4517	0	-0.4884
一位	3	0	-0.5799	2	0.5979	1	0.1706
各人	3	0	-0.5799	3	1.4517	0	-0.4884
嫁	3	0	-0.5799	3	1.4517	0	-0.4884
就让	3	0	-0.5799	3	1.4517	0	-0.4884
即位	3	0	-0.5799	3	1.4517	0	-0.4884
人氏	3	0	-0.5799	3	1.4517	0	-0.4884
南海	3	0	-0.5799	3	1.4517	0	-0.4884
二人	3	0	-0.5799	2	0.5979	1	0.1706
荣华	3	0	-0.5799	3	1.4517	0	-0.4884
毒敌山	3	0	-0.5799	3	1.4517	0	-0.4884
花	3	0	-0.5799	3	1.4517	0	-0.4884
钢叉	3	0	-0.5799	3	1.4517	0	-0.4884
助战	3	0	-0.5799	3	1.4517	0	-0.4884
两边	3	0	-0.5799	3	1.4517	0	-0.4884
马毒	3	0	-0.5799	3	1.4517	0	-0.4884
头皮	3	0	-0.5799	3	1.4517	0	-0.4884
扎	3	0	-0.5799	3	1.4517	0	-0.4884
得胜	3	0	-0.5799	3	1.4517	0	-0.4884
兵器	3	0	-0.5799	3	1.4517	0	-0.4884
计议	3	0	-0.5799	3	1.4517	0	-0.4884
跪下	3	0	-0.5799	2	0.5979	1	0.1706
如来	3	0	-0.5799	3	1.4517	0	-0.4884
天门	3	0	-0.5799	3	1.4517	0	-0.4884
急忙	3	0	-0.5799	3	1.4517	0	-0.4884
星	3	0	-0.5799	3	1.4517	0	-0.4884
那厮	3	0	-0.5799	3	1.4517	0	-0.4884
肚脐眼	3	0	-0.5799	3	1.4517	0	-0.4884
浴池	3	0	-0.5799	3	1.4517	0	-0.4884
多好	3	0	-0.5799	3	1.4517	0	-0.4884
哪	3	0	-0.5799	2	0.5979	1	0.1706
是从	3	0	-0.5799	2	0.5979	1	0.1706
抬头	3	0	-0.5799	2	0.5979	1	0.1706
出去	3	0	-0.5799	2	0.5979	1	0.1706
驮	3	0	-0.5799	3	1.4517	0	-0.4884
借宿	3	0	-0.5799	2	0.5979	1	0.1706
三百余顷	3	0	-0.5799	3	1.4517	0	-0.4884
二女儿	3	0	-0.5799	3	1.4517	0	-0.4884
后院	3	0	-0.5799	3	1.4517	0	-0.4884
．	3	0	-0.5799	3	1.4517	0	-0.4884
商量	3	0	-0.5799	3	1.4517	0	-0.4884
皱眉	3	0	-0.5799	1	0.1569	2	0.6344
配	3	0	-0.5799	3	1.4517	0	-0.4884
小女孩	3	0	-0.5799	0	-0.5183	3	1.5152
那小女孩	3	0	-0.5799	0	-0.5183	3	1.5152
山道	3	0	-0.5799	0	-0.5183	3	1.5152
铁甲	3	0	-0.5799	0	-0.5183	3	1.5152
铁叉	3	0	-0.5799	0	-0.5183	3	1.5152
为色	2	1	0.2296	0	-0.3455	1	0.2778
所迷	2	1	0.2296	0	-0.3455	1	0.2778
三里	2	1	0.2296	1	0.2607	0	-0.3256
似有	2	1	0.2296	1	0.2607	0	-0.3256
转眼	2	2	0.8893	0	-0.3455	0	-0.3256
不错	2	1	0.2296	1	0.2607	0	-0.3256
少说	2	1	0.2296	0	-0.3455	1	0.2778
振	2	1	0.2296	0	-0.3455	1	0.2778
挑担	2	1	0.2296	0	-0.3455	1	0.2778
热饭	2	2	0.8893	0	-0.3455	0	-0.3256
冲	2	2	0.8893	0	-0.3455	0	-0.3256
收割	2	2	0.8893	0	-0.3455	0	-0.3256
田地	2	2	0.8893	0	-0.3455	0	-0.3256
庄门	2	1	0.2296	1	0.2607	0	-0.3256
鸡鸭	2	2	0.8893	0	-0.3455	0	-0.3256
叩门	2	2	0.8893	0	-0.3455	0	-0.3256
过路	2	1	0.2296	1	0.2607	0	-0.3256
门开	2	2	0.8893	0	-0.3455	0	-0.3256
凉	2	2	0.8893	0	-0.3455	0	-0.3256
引路	2	1	0.2296	1	0.2607	0	-0.3256
这么晚	2	1	0.2296	1	0.2607	0	-0.3256
乃东	2	1	0.2296	1	0.2607	0	-0.3256
土	2	1	0.2296	1	0.2607	0	-0.3256
拜佛	2	1	0.2296	1	0.2607	0	-0.3256
风大	2	1	0.2296	0	-0.3455	1	0.2778
油灯	2	1	0.2296	0	-0.3455	1	0.2778
肩膀	2	2	0.8893	0	-0.3455	0	-0.3256
一耸	2	2	0.8893	0	-0.3455	0	-0.3256
美人	2	1	0.2296	1	0.2607	0	-0.3256
热气腾腾	2	2	0.8893	0	-0.3455	0	-0.3256
萝卜	2	1	0.2296	1	0.2607	0	-0.3256
两样	2	1	0.2296	1	0.2607	0	-0.3256
野菜	2	2	0.8893	0	-0.3455	0	-0.3256
速度	2	2	0.8893	0	-0.3455	0	-0.3256
舀	2	1	0.2296	1	0.2607	0	-0.3256
屋子	2	1	0.2296	1	0.2607	0	-0.3256
请进来	2	1	0.2296	1	0.2607	0	-0.3256
盛	2	2	0.8893	0	-0.3455	0	-0.3256
背	2	1	0.2296	0	-0.3455	1	0.2778
问起	2	2	0.8893	0	-0.3455	0	-0.3256
附近	2	1	0.2296	0	-0.3455	1	0.2778
收成	2	2	0.8893	0	-0.3455	0	-0.3256
轻叹	2	1	0.2296	0	-0.3455	1	0.2778
山里	2	1	0.2296	1	0.2607	0	-0.3256
太平	2	1	0.2296	0	-0.3455	1	0.2778
庄户	2	2	0.8893	0	-0.3455	0	-0.3256
比划	2	2	0.8893	0	-0.3455	0	-0.3256
一家	2	2	0.8893	0	-0.3455	0	-0.3256
狗叫	2	2	0.8893	0	-0.3455	0	-0.3256
整夜	2	2	0.8893	0	-0.3455	0	-0.3256
一半	2	1	0.2296	1	0.2607	0	-0.3256
摩挲	2	2	0.8893	0	-0.3455	0	-0.3256
倒头	2	1	0.2296	0	-0.3455	1	0.2778
沾	2	1	0.2296	1	0.2607	0	-0.3256
合上	2	2	0.8893	0	-0.3455	0	-0.3256
草	2	1	0.2296	1	0.2607	0	-0.3256
躺	2	1	0.2296	1	0.2607	0	-0.3256
一直	2	1	0.2296	1	0.2607	0	-0.3256
危机感	2	2	0.8893	0	-0.3455	0	-0.3256
虫声	2	1	0.2296	0	-0.3455	1	0.2778
窗台	2	1	0.2296	0	-0.3455	1	0.2778
墙头	2	2	0.8893	0	-0.3455	0	-0.3256
灰	2	1	0.2296	0	-0.3455	1	0.2778
利爪	2	1	0.2296	1	0.2607	0	-0.3256
屋里	2	1	0.2296	1	0.2607	0	-0.3256
警觉	2	2	0.8893	0	-0.3455	0	-0.3256
而出	2	1	0.2296	0	-0.3455	1	0.2778
门板	2	1	0.2296	0	-0.3455	1	0.2778
传	2	1	0.2296	1	0.2607	0	-0.3256
九齿	2	1	0.2296	0	-0.3455	1	0.2778
正中	2	2	0.8893	0	-0.3455	0	-0.3256
破绽	2	2	0.8893	0	-0.3455	0	-0.3256
口吐	2	1	0.2296	0	-0.3455	1	0.2778
扑倒在	2	2	0.8893	0	-0.3455	0	-0.3256
俯视	2	1	0.2296	0	-0.3455	1	0.2778
骚扰	2	2	0.8893	0	-0.3455	0	-0.3256
可知	2	2	0.8893	0	-0.3455	0	-0.3256
强弩之末	2	2	0.8893	0	-0.3455	0	-0.3256
一命	2	2	0.8893	0	-0.3455	0	-0.3256
活动	2	2	0.8893	0	-0.3455	0	-0.3256
疲倦	2	2	0.8893	0	-0.3455	0	-0.3256
门边	2	2	0.8893	0	-0.3455	0	-0.3256
望了望	2	1	0.2296	0	-0.3455	1	0.2778
早饭	2	1	0.2296	0	-0.3455	1	0.2778
除了	2	1	0.2296	1	0.2607	0	-0.3256
当下	2	2	0.8893	0	-0.3455	0	-0.3256
忘	2	1	0.2296	1	0.2607	0	-0.3256
拉着	2	1	0.2296	1	0.2607	0	-0.3256
怕不怕	2	1	0.2296	0	-0.3455	1	0.2778
村子	2	1	0.2296	0	-0.3455	1	0.2778
正经	2	2	0.8893	0	-0.3455	0	-0.3256
记住	2	2	0.8893	0	-0.3455	0	-0.3256
揉	2	2	0.8893	0	-0.3455	0	-0.3256
好好	2	1	0.2296	1	0.2607	0	-0.3256
强	2	1	0.2296	0	-0.3455	1	0.2778
一家人	2	1	0.2296	0	-0.3455	1	0.2778
一阵阵	2	1	0.2296	1	0.2607	0	-0.3256
那么	2	1	0.2296	1	0.2607	0	-0.3256
重心	2	1	0.2296	0	-0.3455	1	0.2778
调	2	2	0.8893	0	-0.3455	0	-0.3256
低下头	2	2	0.8893	0	-0.3455	0	-0.3256
蜿蜒	2	1	0.2296	0	-0.3455	1	0.2778
虚	2	1	0.2296	1	0.2607	0	-0.3256
伸长	2	1	0.2296	0	-0.3455	1	0.2778
裊裊	2	1	0.2296	0	-0.3455	1	0.2778
婷婷	2	1	0.2296	0	-0.3455	1	0.2778
生得	2	1	0.2296	0	-0.3455	1	0.2778
眉如	2	1	0.2296	0	-0.3455	1	0.2778
眼含	2	1	0.2296	0	-0.3455	1	0.2778
秋水	2	1	0.2296	0	-0.3455	1	0.2778
身着	2	1	0.2296	0	-0.3455	1	0.2778
白衫子	2	1	0.2296	0	-0.3455	1	0.2778
绣花鞋	2	1	0.2296	0	-0.3455	1	0.2778
步履	2	1	0.2296	0	-0.3455	1	0.2778
轻盈	2	1	0.2296	0	-0.3455	1	0.2778
恍若	2	1	0.2296	0	-0.3455	1	0.2778
风力	2	1	0.2296	0	-0.3455	1	0.2778
咕噜一声	2	1	0.2296	0	-0.3455	1	0.2778
手肘	2	1	0.2296	0	-0.3455	1	0.2778
淡淡	2	1	0.2296	0	-0.3455	1	0.2778
微	2	1	0.2296	0	-0.3455	1	0.2778
委实	2	1	0.2296	0	-0.3455	1	0.2778
走近	2	1	0.2296	0	-0.3455	1	0.2778
盈盈	2	1	0.2296	0	-0.3455	1	0.2778
一福	2	1	0.2296	0	-0.3455	1	0.2778
糯	2	1	0.2296	0	-0.3455	1	0.2778
村里	2	1	0.2296	0	-0.3455	1	0.2778
斋僧	2	1	0.2296	0	-0.3455	1	0.2778
蒸	2	1	0.2296	0	-0.3455	1	0.2778
卷子	2	1	0.2296	0	-0.3455	1	0.2778
素菜	2	1	0.2296	0	-0.3455	1	0.2778
送来	2	1	0.2296	0	-0.3455	1	0.2778
供奉	2	1	0.2296	0	-0.3455	1	0.2778
求个	2	1	0.2296	0	-0.3455	1	0.2778
福德	2	1	0.2296	0	-0.3455	1	0.2778
背后	2	1	0.2296	0	-0.3455	1	0.2778
翕动	2	1	0.2296	0	-0.3455	1	0.2778
风里	2	1	0.2296	0	-0.3455	1	0.2778
坟地	2	1	0.2296	0	-0.3455	1	0.2778
寒凉	2	1	0.2296	0	-0.3455	1	0.2778
不足为奇	2	1	0.2296	0	-0.3455	1	0.2778
注意力	2	1	0.2296	0	-0.3455	1	0.2778
放回	2	1	0.2296	0	-0.3455	1	0.2778
温	2	1	0.2296	0	-0.3455	1	0.2778
此时	2	1	0.2296	0	-0.3455	1	0.2778
自东	2	1	0.2296	0	-0.3455	1	0.2778
叶哗哗	2	1	0.2296	0	-0.3455	1	0.2778
乱响	2	1	0.2296	0	-0.3455	1	0.2778
拎	2	1	0.2296	0	-0.3455	1	0.2778
鲜桃	2	1	0.2296	0	-0.3455	1	0.2778
老孙摘	2	1	0.2296	0	-0.3455	1	0.2778
未及	2	1	0.2296	0	-0.3455	1	0.2778
消散	2	1	0.2296	0	-0.3455	1	0.2778
出鞘	2	1	0.2296	0	-0.3455	1	0.2778
看不出来	2	1	0.2296	0	-0.3455	1	0.2778
阴气森	2	1	0.2296	0	-0.3455	1	0.2778
森	2	1	0.2296	0	-0.3455	1	0.2778
皮囊	2	1	0.2296	0	-0.3455	1	0.2778
幢幢	2	1	0.2296	0	-0.3455	1	0.2778
化身	2	1	0.2296	0	-0.3455	1	0.2778
惟妙惟肖	2	1	0.2296	0	-0.3455	1	0.2778
刻意	2	1	0.2296	0	-0.3455	1	0.2778
雕琢	2	1	0.2296	0	-0.3455	1	0.2778
无辜	2	1	0.2296	0	-0.3455	1	0.2778
怀里	2	1	0.2296	0	-0.3455	1	0.2778
一塞	2	1	0.2296	0	-0.3455	1	0.2778
巧	2	1	0.2296	0	-0.3455	1	0.2778
荒山野岭	2	1	0.2296	0	-0.3455	1	0.2778
落下来	2	1	0.2296	0	-0.3455	1	0.2778
一惊	2	1	0.2296	0	-0.3455	1	0.2778
面不改色	2	1	0.2296	0	-0.3455	1	0.2778
低眉顺眼	2	1	0.2296	0	-0.3455	1	0.2778
有所不知	2	1	0.2296	0	-0.3455	1	0.2778
山脚下	2	1	0.2296	0	-0.3455	1	0.2778
先往	2	1	0.2296	0	-0.3455	1	0.2778
松树	2	1	0.2296	0	-0.3455	1	0.2778
有话	2	1	0.2296	0	-0.3455	1	0.2778
拧	2	1	0.2296	0	-0.3455	1	0.2778
切莫	2	1	0.2296	0	-0.3455	1	0.2778
乱讲	2	1	0.2296	0	-0.3455	1	0.2778
弱质	2	1	0.2296	0	-0.3455	1	0.2778
孤身	2	1	0.2296	0	-0.3455	1	0.2778
绝非	2	1	0.2296	0	-0.3455	1	0.2778
温顺	2	1	0.2296	0	-0.3455	1	0.2778
弦	2	1	0.2296	0	-0.3455	1	0.2778
拨动	2	1	0.2296	0	-0.3455	1	0.2778
妄自	2	1	0.2296	0	-0.3455	1	0.2778
无名火	2	1	0.2296	0	-0.3455	1	0.2778
腾地升	2	1	0.2296	0	-0.3455	1	0.2778
发白	2	1	0.2296	0	-0.3455	1	0.2778
不明	2	1	0.2296	0	-0.3455	1	0.2778
里装	2	1	0.2296	0	-0.3455	1	0.2778
可否	2	1	0.2296	0	-0.3455	1	0.2778
不变	2	1	0.2296	0	-0.3455	1	0.2778
罐递	2	1	0.2296	0	-0.3455	1	0.2778
揭开	2	1	0.2296	0	-0.3455	1	0.2778
盖子	2	1	0.2296	0	-0.3455	1	0.2778
黑乎乎	2	1	0.2296	0	-0.3455	1	0.2778
腐臭	2	1	0.2296	0	-0.3455	1	0.2778
之气	2	1	0.2296	0	-0.3455	1	0.2778
扑面而来	2	1	0.2296	0	-0.3455	1	0.2778
蛆虫	2	1	0.2296	0	-0.3455	1	0.2778
腐物	2	1	0.2296	0	-0.3455	1	0.2778
惯用	2	1	0.2296	0	-0.3455	1	0.2778
障眼	2	1	0.2296	0	-0.3455	1	0.2778
之术	2	1	0.2296	0	-0.3455	1	0.2778
粗粮	2	1	0.2296	0	-0.3455	1	0.2778
掷	2	1	0.2296	0	-0.3455	1	0.2778
二话不说	2	1	0.2296	0	-0.3455	1	0.2778
劈	2	1	0.2296	0	-0.3455	1	0.2778
大惊	2	1	0.2296	0	-0.3455	1	0.2778
失声	2	1	0.2296	0	-0.3455	1	0.2778
而呼	2	1	0.2296	0	-0.3455	1	0.2778
机变	2	1	0.2296	0	-0.3455	1	0.2778
见势不妙	2	1	0.2296	0	-0.3455	1	0.2778
解尸	2	1	0.2296	0	-0.3455	1	0.2778
之法	2	1	0.2296	0	-0.3455	1	0.2778
抛下	2	1	0.2296	0	-0.3455	1	0.2778
真魂	2	1	0.2296	0	-0.3455	1	0.2778
遁走	2	1	0.2296	0	-0.3455	1	0.2778
血肉模糊	2	1	0.2296	0	-0.3455	1	0.2778
女尸	2	1	0.2296	0	-0.3455	1	0.2778
惨不忍睹	2	1	0.2296	0	-0.3455	1	0.2778
喉结	2	1	0.2296	0	-0.3455	1	0.2778
茫然	2	1	0.2296	0	-0.3455	1	0.2778
目瞪口呆	2	1	0.2296	0	-0.3455	1	0.2778
颤动	2	1	0.2296	0	-0.3455	1	0.2778
虽沉	2	1	0.2296	0	-0.3455	1	0.2778
清清楚楚	2	1	0.2296	0	-0.3455	1	0.2778
逃遁	2	1	0.2296	0	-0.3455	1	0.2778
假壳	2	1	0.2296	0	-0.3455	1	0.2778
亲眼看见	2	1	0.2296	0	-0.3455	1	0.2778
这具	2	1	0.2296	0	-0.3455	1	0.2778
抛下来	2	1	0.2296	0	-0.3455	1	0.2778
迷惑	2	1	0.2296	0	-0.3455	1	0.2778
住口	2	1	0.2296	0	-0.3455	1	0.2778
双目	2	1	0.2296	0	-0.3455	1	0.2778
通红	2	1	0.2296	0	-0.3455	1	0.2778
明显	2	1	0.2296	0	-0.3455	1	0.2778
颤意	2	1	0.2296	0	-0.3455	1	0.2778
良善	2	1	0.2296	0	-0.3455	1	0.2778
说不下去	2	1	0.2296	0	-0.3455	1	0.2778
仔细	2	1	0.2296	0	-0.3455	1	0.2778
微皱	2	1	0.2296	0	-0.3455	1	0.2778
来得	2	1	0.2296	0	-0.3455	1	0.2778
蹊跷	2	1	0.2296	0	-0.3455	1	0.2778
搓	2	1	0.2296	0	-0.3455	1	0.2778
搓手	2	1	0.2296	0	-0.3455	1	0.2778
大会	2	1	0.2296	0	-0.3455	1	0.2778
看错	2	1	0.2296	0	-0.3455	1	0.2778
吞吐	2	1	0.2296	0	-0.3455	1	0.2778
直爽	2	1	0.2296	0	-0.3455	1	0.2778
脑海	2	1	0.2296	0	-0.3455	1	0.2778
说不出口	2	1	0.2296	0	-0.3455	1	0.2778
个证	2	1	0.2296	0	-0.3455	1	0.2778
信得过	2	1	0.2296	0	-0.3455	1	0.2778
至于	2	1	0.2296	0	-0.3455	1	0.2778
其他	2	1	0.2296	0	-0.3455	1	0.2778
圣明	2	1	0.2296	0	-0.3455	1	0.2778
多言	2	1	0.2296	0	-0.3455	1	0.2778
滑	2	1	0.2296	0	-0.3455	1	0.2778
不留	2	1	0.2296	0	-0.3455	1	0.2778
两头	2	1	0.2296	0	-0.3455	1	0.2778
兼顾	2	1	0.2296	0	-0.3455	1	0.2778
全然	2	1	0.2296	0	-0.3455	1	0.2778
驳	2	1	0.2296	0	-0.3455	1	0.2778
立场	2	1	0.2296	0	-0.3455	1	0.2778
表了	2	1	0.2296	0	-0.3455	1	0.2778
模糊	2	1	0.2296	0	-0.3455	1	0.2778
态	2	1	0.2296	0	-0.3455	1	0.2778
旁听	2	1	0.2296	0	-0.3455	1	0.2778
地低	2	1	0.2296	0	-0.3455	1	0.2778
捻动	2	1	0.2296	0	-0.3455	1	0.2778
长长地	2	1	0.2296	0	-0.3455	1	0.2778
这件	2	1	0.2296	0	-0.3455	1	0.2778
冷淡	2	1	0.2296	0	-0.3455	1	0.2778
更令	2	1	0.2296	0	-0.3455	1	0.2778
堵得	2	1	0.2296	0	-0.3455	1	0.2778
再辩	2	1	0.2296	0	-0.3455	1	0.2778
垂着头	2	1	0.2296	0	-0.3455	1	0.2778
沉得	2	1	0.2296	0	-0.3455	1	0.2778
不时	2	1	0.2296	0	-0.3455	1	0.2778
熟悉	2	1	0.2296	0	-0.3455	1	0.2778
握得	2	1	0.2296	0	-0.3455	1	0.2778
那话	2	1	0.2296	0	-0.3455	1	0.2778
说得好	2	1	0.2296	0	-0.3455	1	0.2778
还来	2	1	0.2296	0	-0.3455	1	0.2778
识破	2	1	0.2296	0	-0.3455	1	0.2778
正面	2	1	0.2296	0	-0.3455	1	0.2778
现身	2	1	0.2296	0	-0.3455	1	0.2778
十几步	2	1	0.2296	0	-0.3455	1	0.2778
沟壑	2	1	0.2296	0	-0.3455	1	0.2778
滋味	2	1	0.2296	0	-0.3455	1	0.2778
头牛	2	1	0.2296	0	-0.3455	1	0.2778
平缓	2	1	0.2296	0	-0.3455	1	0.2778
